instrumentid,Water use,Climate change,Land Use Transformation,Terrestial ecotoxicity,Trop. Ozone Formation (eco),Freshwater ecotoxicity,Terrestrial acidification,Marine ecotoxicity,Freshwater eutrophication,Marine eutrophication
C-0L6Z,25.45742597831351,19.47747784404503,0.0,12.116917454331439,13.374913551024248,9.220229511200522,12.047422304866954,10.396311780516617,0.0,16.771355174006565
C-0L77,53.04241607611379,18.96948519910485,0.0,53.70084941453692,21.364353747701838,34.734120697044716,20.91717266033929,28.03813740163763,0.0,14.181485114560846
C-0L7A,56.05090286425225,22.334345821443243,37.05385135036294,54.037831280492796,22.078274973145362,33.29786713287733,20.1856525899039,29.84638303766308,0.0,10.636271280810515
C-0L7F,62.60395496020747,53.36076338469553,54.72717912551899,35.05672345582304,49.48158600668855,23.929996731681722,46.06885390059694,30.575488322844603,0.0,49.36250388240807
C-0L7G,58.83460161522165,22.640071124295524,43.04136876278044,79.02271904993123,32.08380783753909,67.64657713201314,31.499703390786415,67.63136573464371,0.0,17.562331033350493
C-0L7L,54.247879524898856,34.95531964675192,63.04862260012965,46.3476646979351,27.696780381871378,26.879742749189777,29.105379063429453,35.65733971378518,0.0,31.35887454273662
C-0L7S,45.34376667864476,7.344220585867757,0.0,42.134549857175095,10.077213853051925,20.144107631408176,10.456515719203047,15.717887026415726,0.0,5.719928084625316
C-0L83,57.409627219095874,42.760096643855874,58.39205401098937,59.681612463530975,44.17669756981748,47.60352998252526,38.50189314194494,44.51341495276525,0.0,34.32719641474921
C-0L8A,85.73318381218581,92.40943531875281,76.27859862523184,88.14965233000123,88.55887605505542,81.76778725303582,87.83247412503934,82.09832983699222,0.0,89.0795218554252
C-0L8B,68.57780931902661,83.64620754267207,58.32447369498076,94.64755397364422,82.00646845456812,96.50175082236765,92.00872204716335,94.97789477747092,0.0,87.01665966429321
C-0L8F,32.174946428006294,87.32410565041647,0.0,29.978569282671046,90.31787701759139,65.58516487842547,83.81506522410837,60.304220073696435,0.0,90.62358402111059
C-0L95,29.632530544829443,13.767191048073613,0.0,9.419284053338306,8.70769437173147,7.775243757493415,8.41576643178032,7.8935427671023355,0.0,22.87973637794717
C-0L9E,76.46155836019558,50.133804913757686,51.38416966747964,89.38248890025521,57.07823866062195,84.43674453088057,53.161804960395884,85.04558932702024,0.0,26.232970345267226
C-0L9G,10.637203201636233,23.1601519076755,0.0,15.449330712969283,20.473602083216097,16.812986414195013,18.21918522468183,14.188623252334759,0.0,38.38426118774948
C-0L9H,45.69333236563488,79.79889950956782,40.90952730233529,73.93115188064763,81.74569631928412,60.41411273833439,79.64965590015632,70.46833434836907,0.0,47.581336483817466
C-0L9O,44.47536270434247,89.39108002487788,69.55068867180918,79.26354009521914,73.73328304637906,77.18445546612448,70.6166228640462,73.81691386668368,98.04300303678599,74.1230602999713
C-0LAF,10.038387107039851,29.25849079034755,0.0,15.536403040099655,27.72190171865122,22.45013079327599,23.902673787731388,19.57559182751728,0.0,39.64496989678488
C-0LBF,48.26172502850302,86.8079294303132,75.90414405578714,84.94284467390412,88.7556336256903,88.0887262744542,84.80393513372294,87.36058058198253,0.0,87.57244492656417
C-0LBI,27.63083679930461,9.344126365778962,0.0,6.701018487712935,6.341003011152496,6.252891937649338,6.077275924317425,6.060231639182047,0.0,17.50749653890969
C-0LBM,21.93394783292876,60.762787689103014,79.10281057776571,25.84026346516527,67.89381731492367,67.75535489749076,59.1863140988762,62.565396262498616,0.0,66.35054323898193
C-0LBP,43.54661070455321,5.687420342473329,0.0,38.38154860083047,7.991775093589348,16.673720910207518,7.927104312599475,12.902587531276744,0.0,4.954383451008285
C-0LC,19.086993980092824,18.52860182310022,32.97598036729624,13.515054518476285,13.654962497801279,10.720538395442102,14.132466578153405,16.518798456188996,0.0,30.346956004820857
C-0LC3,8.31491110257125,22.222222222222225,0.0,11.968459896455393,21.890832410415896,17.534696413386726,19.047057061856083,14.89312437918993,0.0,33.90307527418589
C-0LC6,78.36620479573523,46.94582424288258,79.61234792998955,73.33638736965548,46.01496862456218,54.186218662886475,51.94453697371145,68.46524232525624,0.0,40.98064094970485
C-0LCE,58.647361105635134,35.804853971327546,67.74555038813801,40.83040442273275,39.392923088665356,44.51625264933172,33.910047305644206,36.607790586677766,0.0,39.90421434082824
C-0LCV,68.51134098885214,14.80208209352242,41.988152659310536,55.560327529735034,15.445406988277455,49.05762835360969,47.92363515923467,36.189585112250725,0.0,3.019184730769124
C-0LCX,28.779459441790046,12.007170065111222,0.0,8.141629540956593,7.708535713714913,7.1500428870748225,7.342745901422935,7.043903350657696,0.0,20.445887634166542
C-0LD8,67.10104272947328,50.13986071883306,73.33977772821159,50.50421800625661,51.2214478600875,56.550967147912324,45.11741345948428,50.21667950197782,0.0,52.17606683524082
C-0LD9,47.58503100875247,81.69822111913834,32.0398848130942,52.32061313861346,77.22786803494147,66.56689397347488,71.55294753657206,64.24900055462257,0.0,59.67059735515087
C-0LDR,21.973827879190846,12.825389791201372,48.93884809465131,9.230952312849675,9.262216025421363,4.712347477791419,8.312901654534183,7.506021804154872,0.0,7.919043271795798
C-0LEA,18.241965548188848,44.212559528041226,56.25676049748248,31.75081398297338,44.73676343243716,49.82513606157117,39.698093956758484,47.89079668983216,0.0,69.92306457568233
C-0LEF,43.76235535189884,27.42107857357359,0.0,36.6012329702123,33.61010532080355,33.50243815479633,27.53089874378489,28.093782992321138,0.0,17.104945654049576
C-0LER,80.65886209089777,88.00685395522211,44.491323073293,81.07739018953374,87.2369089468631,77.45699052815928,92.02871640286368,87.8584691283341,0.0,92.75068385305435
C-0LF0,50.76684545897046,63.34764956805864,0.0,49.134613620782694,68.19031374160573,69.35521991076236,59.37970960338242,64.64193155897239,0.0,54.257903096859096
C-0LF5,18.22630242719099,0.7771390846558448,0.0,0.681299176417066,0.640275990579777,0.7786370524841428,0.6557276519530795,0.6557276519530792,0.0,3.380567965358663
C-0LG5,47.712149678490775,58.71600094455146,53.1680679785188,60.89398666165749,69.92706549430441,63.63965316109406,53.22694567961015,57.93509397014558,0.0,66.72670697802391
C-0LHL,28.362763005661503,11.001150574809,0.0,7.576327383075375,7.219924723580188,6.800866258666841,6.849678630442154,6.650583027851972,0.0,19.199405184472468
C-0LHO,58.103079811390366,46.47580705186384,0.0,59.998246612427245,49.7412924532457,53.27370138399596,43.89825187124403,48.422898046104464,0.0,33.10150707419464
C-0LHR,73.58450210536975,77.87727701596529,64.98100060436981,77.07186530112092,74.56202732473923,70.40789427624577,76.20149158094269,71.76508580887312,0.0,78.29436824776754
C-0LHS,9.711749040052256,4.100924694077035,35.23237956344262,4.157127734012534,3.0942315613338476,2.044897389405626,2.80119615194532,1.9062351519218688,0.0,3.4214872224678725
C-0LHY,7.866303728852069,19.327752798850213,0.0,10.941334883460376,18.96622655733438,15.686493368959914,16.833197937711255,13.097324376815905,0.0,31.864517479758142
C-0LIB,53.0147506900949,25.705500841088075,63.79274234072572,33.99331713824807,30.01054810899929,35.34129016347261,24.9709674884624,27.219851210093683,0.0,31.085775692401135
C-0LID,71.9895235160368,49.779287808514816,44.33854449097707,74.15738901622998,46.44862954926872,58.06417970696498,43.045211188641815,56.110678883612664,0.0,33.408978884444146
C-0LIY,20.915184141459132,24.618076960081975,34.264463633930966,16.824860054878666,18.891430865043056,13.843554503247985,18.46990828271651,21.39426996201604,0.0,36.1833276062982
C-0LJE,43.07721427764554,8.278235882865788,31.2724152766799,37.59872777256309,10.63700492164471,17.515550744431426,10.348713775113017,15.584928327816657,0.0,11.426288528228932
C-0LJL,29.171463727453933,51.423714277692966,56.75527995611029,56.482465023839744,57.924689868694045,56.11110576458324,35.952686364146935,77.94252038422874,0.0,32.11857197413945
C-0LK3,16.416260210135512,18.385020261236694,38.26623877422566,8.652136539096878,19.568464663276707,17.750488254677943,16.04620958166283,16.037355787511764,0.0,25.001960321525658
C-0LK6,56.36693392740489,88.01935074327729,37.720613583282685,84.60448874250804,90.3273247098228,75.92584972064594,88.03674498673651,83.90957781363522,0.0,65.09004005095295
C-0LN9,67.66596872309229,90.19101690868243,29.332349472576684,80.22200697591856,89.44467746381282,69.55903728298487,85.39756732928582,78.07455882715075,0.0,64.63649049938135
C-0LO3,19.692736150083316,1.2312902446637706,0.0,0.9522000291831806,0.8948650431688407,1.332025850809583,0.916460654788339,0.916460654788339,0.0,5.650536613505063
C-0LO4,13.154212654980423,11.616674103626716,39.00271192622925,9.311442688984242,7.862787459977068,5.168619441319791,6.944588025323949,5.895312358013098,0.0,9.651028535888303
C-0LO9,87.77395654818991,78.22197038766323,36.683591702389236,96.703185125959,84.92686961811637,96.98647844804098,87.88036993310764,96.0001836800882,0.0,40.12011336091563
C-0LOB,45.718141981635206,6.751482887695276,32.40078433098015,38.83349892222513,8.29703536139523,16.17791009936609,7.455106833405621,13.955128483388886,0.0,1.9369858885096596
C-0LOZ,21.11768382723102,2.211040276764124,0.0,1.522696516848634,1.3867459539472604,2.4525130010870857,1.4981545685003272,1.5573961950362325,0.0,7.6708377405361645
C-0LP3,17.969825258541526,4.90420805665948,44.57330540387699,4.113040184538797,4.465303526350639,1.5664283019292875,4.203437829451293,4.059294604375287,0.0,2.377867415865596
C-0LQ0,68.71368859335634,68.91064392478235,93.43903052647784,61.04220716393871,71.66456624524221,71.74705897239582,63.87371135819932,70.36241655453227,0.0,77.18862791423103
C-0LQO,29.27469025084933,13.179809196679734,0.0,8.90211900267435,8.287364123245444,7.511349189317156,7.90941856347098,7.534323863175013,0.0,21.958496356930475
C-0LQQ,27.484149176329908,45.62661052389841,0.0,25.901907003262657,33.080580634127806,21.25833493867396,30.282824511386348,26.055217925418866,0.0,40.10495675490942
C-0LR2,14.386328203511992,16.98887540382922,41.27765197273096,13.03628159980031,11.347601141393657,6.9525038853590075,10.360919873267454,8.018482839896016,0.0,13.896305003953744
C-0LRI,48.00969092183621,32.66979687125197,82.96779069592074,34.601754009693096,41.21375709771029,40.10878459367331,35.08781575006804,35.98875848538639,0.0,46.41979659554064
C-0LRK,50.57048642679495,73.60804783375463,62.04787441928475,64.94446547483976,71.55830052436245,71.7203385760771,69.33725214706496,68.9708061062837,0.0,77.3367486470691
C-0LS8,8.716677845177719,2.6944835772543994,34.195857127129884,2.5661521898224295,1.88025833079934,1.2030206834618393,1.7395120844600704,1.2078209365687018,0.0,2.4026570775542915
C-0LSL,84.45380656175308,92.13237327572126,74.46464194917782,90.1810408401852,86.88874722468377,72.11154204427619,89.23850127131342,78.91401806082015,0.0,67.4905817722454
C-0LSZ,84.58752192412378,71.52479857403064,85.3894907092722,75.49230549858441,71.14662054886601,76.21798329566631,65.17167697740695,75.62645541860198,0.0,72.89577768325988
C-0LTG,41.43542427811763,85.5806986299861,65.9433004527205,73.86205348553415,66.94006408101916,71.14968049777387,64.61370291466122,66.74306484037189,98.01565385078452,66.14312893672135
C-0LTI,41.38868053235306,18.27512630898937,0.0,30.92079282463352,26.078282423841774,25.627349486646956,21.072528424927953,21.63537349644763,0.0,10.085927244664417
C-0LUS,11.496447894109002,7.023653837379183,36.95230341789939,6.211989114801651,5.406559728061618,3.439269065176895,5.0629280715392255,4.228677768697208,0.0,5.993642383609049
C-0LVJ,12.982361482569942,42.345741241551515,0.0,23.407951609065204,39.47301867549525,34.337632217709704,35.081316724875386,29.971714408045862,0.0,50.76654789554599
C-0LVK,81.35256491131855,69.47832793439052,28.35502033658099,73.2736487480071,74.82940738814797,58.38921625358835,65.84288332067199,66.20852745663964,0.0,47.713664132498415
C-0LVL,52.941924129781185,43.417539210133924,86.37609010435592,41.203576827965065,49.57187819197396,48.51721606842794,43.21938335367882,45.53514459774165,0.0,55.467473688775726
C-0LVV,6.341326019907301,14.462116400672567,0.0,7.739370057496907,14.702725920815002,12.335318204302103,13.024488441343543,10.369066424097687,0.0,25.693894500536967
C-0LW9,93.07787606372938,85.17541202972589,94.36138454816182,84.41933067785796,90.3178956974881,89.36674483420475,89.088096131398,90.09017465081251,0.0,96.01615141498787
C-0LWG,59.59559651167067,50.85059610801452,99.04891641106593,44.57491308341693,63.048209796387056,56.9280686458773,60.22996637739249,53.61140111191604,0.0,78.5140593256663
C-0LWH,78.55089811951895,59.590327833269654,48.37524750375607,79.64786816013688,54.5564817163296,65.8170824618785,50.146328297448676,65.05236717629708,0.0,40.13313937187303
C-0LX0,15.662748690614938,18.648902847657094,53.00173968858972,13.325782172545427,18.96545556310137,23.274780219956117,16.88429239808704,22.792206738292595,0.0,49.01242436173233
C-0LXB,34.335121356324166,87.49716088314636,77.23075865103445,47.225842107388786,90.17896508665598,83.42064276969563,84.03611215688028,80.45239966014523,0.0,87.3119697570495
C-0M09,77.26035551476336,82.39862755645758,42.159828126337786,77.5992393681056,79.3732216861774,75.07224558222497,82.11824175710835,77.46535252061386,0.0,75.24955056840076
C-0M18,23.492056267421223,4.428543638883502,0.0,3.146546762518576,2.9770427309109997,3.7375065222299693,3.3234957226924653,3.427228423049679,0.0,11.221297732125214
C-0M1R,88.13660053881107,93.4970458129572,78.11141108516378,90.43803500131187,90.68247285399889,85.86585261627906,90.65009725067034,86.53023277694571,0.0,90.61420120522364
C-0M29,53.564610608145,17.435873946129444,35.73969685687965,49.9311889950452,17.794581476525224,28.429981949331946,16.899194281775724,25.40316896798863,0.0,7.848688876890786
C-0M2N,75.48053774214853,59.709231834868206,34.22731952045238,52.601651876627756,63.61244746714901,27.429592182122843,63.90493589366126,48.96161495849128,0.0,19.53120581978578
C-0M300,24.13169021324931,47.61142392292992,59.96453252424308,74.81982299891364,50.80307708534648,64.93075839312154,55.14324017250236,87.13336158452391,0.0,72.7193116115158
C-0M3F,26.532009072844755,7.659730866412554,0.0,5.741592109950804,5.502160945286452,5.517795096382963,5.435807150567296,5.298453640899846,0.0,15.647664108008625
C-0M3Q,71.64154857389022,53.47299381639699,0.0,47.9474757392316,58.636542120074196,21.1035923733502,59.34949938221868,40.95622352722359,0.0,14.699593269501415
C-0M5,15.913308450032712,0.40572998958939954,0.0,0.35569374030052375,0.3342762912346873,0.4065120509776128,0.34234331878729735,0.34234331878729735,0.0,1.0458199956457388
C-0M8V,35.621793835662196,60.85538818771611,0.0,30.170348981959982,63.80502590173379,64.24638393647865,55.66352450437033,59.062869556874354,0.0,76.71718999195606
C-0M9A,12.124614719819506,41.4092349741312,0.0,26.278315865754497,34.02682705259276,29.561543073239427,30.303805696354797,24.384539264653444,0.0,55.96604006646323
C-0MC5,95.32187348474554,97.18250704502691,92.42184887741224,96.12011684460235,96.38255715517828,95.19664351798667,97.0172401963804,95.6218411310287,0.0,91.9703601844756
C-0MCJ,71.22536656374858,57.18600870058268,99.04845409562478,56.30408935913697,68.28883840095513,65.03033930851659,68.00548716715984,64.40615678321068,0.0,83.8070860072756
C-0MEC,78.36557604990676,59.26014204993075,48.280495456449195,79.45842584439735,54.29751674433082,65.5299776346635,49.86600184358135,64.6939735845722,0.0,39.77167087447731
C-0MG2,90.52778545028592,95.39292441714622,81.9754904815129,89.07012616328254,96.12796149838087,91.91101969567022,94.62169659048577,91.61941659741102,0.0,91.18224493139888
C-0MGB,29.57788130235876,5.842475958548886,41.94937298957958,20.565115893981176,8.215189486681487,13.471881185436056,6.832614944203288,33.254537146306305,0.0,6.447425467665193
C-0MGU,42.78240022210728,31.31288969036853,42.28509583060106,17.499045974267293,27.761669309012888,14.908380073487484,29.017714293034857,15.137971040567166,0.0,24.83045571888744
C-0MH1,26.922978301706458,23.17531401774056,52.81189558733329,15.605512056248493,16.36857560139117,7.649325472029825,15.57790575759134,12.44413757756886,0.0,14.923082366767341
C-0MH6,83.0422322918096,70.0810962139323,0.0,62.30033469846372,73.03004365783887,38.66288269378532,71.70896273011229,59.98786888132307,0.0,31.44225149661931
C-0MI7,38.53783868281992,80.310704220635,39.02023390783618,69.12049785072236,79.59049774179232,79.8795826086656,73.1902071738048,77.238679456221,0.0,85.8829396815622
